business_id,avg_ratings,counts
F8ZrWvngdHYnKrALwZAdBw,4.19,16
dVjtpCh0Y6rbHcx3Bhhc1g,4.5,2
GKFEFQynFoJpJeZguoh_ug,5.0,3
aFnvKdLq7NVA-rx5bNq21Q,2.75,4
T1yCCJecXAN7dDwO27_0jw,2.9,29
7LAtL5exU4nrC-5W6HT4cQ,3.61,23
bqYrEwL5xjqv0u8XAij--Q,3.06,353
RIsEPpt2jM7c_Ko_CyLwMw,3.5,4
DRMwvfM0fg-GY4hD5P9apA,3.35,46
scbkHTbGTOA4xOrRcU3bBw,3.63,122
-CttW3utE_Wo-ZcnyejjHw,3.0,1
B0zg0BPW8lIH_Mc5IyyPYw,4.22,9
ll8SKTQKqajLeLi64-93Qw,4.0,2
OWx889sHtm9sJXPBfCJyXQ,3.0,21
4R9JACE_IlRYFNgVMiTzBg,4.0,25
GM7yA-AI9b7jQIl1r4I4Kw,4.5,2
opW0k-tR5ZLCkcPjCV7fAw,4.33,3
TLjnOhDnazyPJmI8LqU5-g,3.29,7
ZDO232KQG8jW8VSGuJmXAg,3.65,23
fDnLxatzITHM6fQ_QMsG2Q,4.26,38
O9To0ksdjaVO_8yqmnUPaQ,4.5,4
52ThhgAweE-ZOhj8ugjS0w,3.6,93
iELA6eREUgDVQrtLgYmS6Q,4.53,131
XjWV3A93tVm7yK_I9tRBdQ,3.33,3
iGOIHEyuGqUkm1jxs3sbdQ,2.72,122
-W3K-9Ea1GmFgeBf6Yxomw,4.0,5
eOPxvbzFTBjO5LSV3uYMug,2.64,11
4vjbifZf-JexWlPVwnDAYw,4.5,2
0xWF7PpTNl-awqg2YGxxFQ,3.12,26
lT3yCGUc-LQuphjSz1uoIw,2.0,10
PejTHpMkh8sJZGdGaZuPpw,2.64,25
9ZqbQaYJEyZYRk-o9zZFSw,2.75,4
X52ASyDnITi6udIOmCscYg,4.0,1
D91dby6NHj13Cp7cDIj4TQ,4.0,7
crSme9ZoLQNMtRGxv0htTw,3.3,57
BRaQrgYVR17bd_zr-wNSlQ,3.5,2
8tGQZpKXJzQEu0we77w7eg,1.5,12
gqLWBFxOKag8dXwVxEvTrg,4.1,152
mVqQ3jT6WvhWd_-vUlPX6Q,3.21,14
Oqb-MBYAmYUJLKwbwpQUEQ,3.47,159
0FmQpDFbWRIPHYBInCTwlg,3.14,7
RfvJjvbC8r-lQ2EfdCU_MQ,3.67,3
A_7Rdl3r9gE3JwfZKUCBWg,4.36,11
O9YrnO8ESwMZsPjFSsy4fw,4.6,5
FzQsVxhvo99pGllBosHi2w,4.0,2
3pFyhcGd4YykGI6tf07hmQ,3.4,5
BWdBTXyTqtLxX_6NM1D12Q,5.0,3
zP5XWExdUaojm3Ps7nKYnQ,4.2,61
X84kGyCyBbPDhIb_l-N3xw,4.0,1
cv_kzlR5izJDjAm3gSLmFA,4.0,20
A6fQBAnsis9AFeskeDJY7Q,3.67,3
mgllPJA6NQXlJurFWAkqQg,3.84,63
rM2u39FtdD7WZPaTgmRS9Q,3.6,10
_078AkowGpJ00o2FZtnUoA,3.0,24
uEW1NwL9h5N0zI2Ip9UKrQ,2.96,28
n7XmKnozjxwQSI2K5CSzXw,4.67,3
siuuUWGzXwpsJAswhQuwvw,3.25,4
IojUubVT2XuVDoKdEyvQjQ,3.45,31
djpR_kdjmE74e4U4i-4b4w,4.25,4
pYX78sOG7oJIlWkzrXG3iQ,3.0,6
GSxkH_GCTuySl3KHSdroQw,3.33,3
ehvCTJMIVMyc4z3Bq2AnXA,3.52,69
Sn0xPV9zbGGh_ZZWMpb2ig,5.0,3
fmfiSDAJtjxbnRBBtYhnNw,3.73,48
nDHyino_t7O94ZzRHGUApw,3.66,61
xhE9pv7AEO3sb6rcqnBOfQ,5.0,1
d_qYu8tavFk8_-_Y5XcJYQ,4.33,3
JTIbnUsifk_-08r6EfqWgA,3.69,13
gwcfAXAUTj1Bq6YwnPKWlg,3.77,35
UXq21k7FT_qIaW8N4yxC4g,2.86,7
pAWgUsCkPwJG4Vw75Wk0aw,4.5,2
T8IP3Ns3cZCgdyPqt18Cbw,2.88,56
cXykQLP4Sr3tNii8k-zckg,4.04,48
xLCgycWJw7FoLlkR6nN5_w,3.94,16
adKyTJT-RtaTP0krxLyQwQ,3.91,65
_3fswReXCBK1Fidkll5Piw,3.75,16
-eGTRXRUBYnypv8Jk08nKA,3.53,17
SkcccvAydbt5zlQI0EUL2g,4.55,225
kNnk3xy9eb4ym8nljQUGlA,3.78,68
V_n2kHAediOrkarRxPXMBQ,3.5,2
YAKjcrBjkF3Q3BQSggtwOA,4.34,56
r3HWH8XeoV9uohlcrwrMSw,3.82,96
qYuSoVBS_1i_btLzFefDeg,3.86,14
9HKkqqfMk5XYdFzqCqLJ9g,3.33,9
WLCOlElse_N-Q9HFfGLBfQ,3.37,30
nQOfSLVkN6GnBCYKSc0vYg,1.38,8
mJOgjR0dZlEtD656oUzlzQ,1.83,48
QRLo5dvsir_0-Xi9BrHcjw,3.2,5
xjVwJDEmbd0HoQakW6k7Ww,3.0,3
oJpmYvLibGrYPDvcaUeMOw,3.45,137
3uGE4jy0FQJ4miKr4PycjA,2.33,3
0ZPJm9g-xcKh_EpofgWVCA,1.0,2
h267QvxkGLv8UnsKcDd02A,2.17,18
6v0vQm3wXzaFoEywvpbnqg,3.7,131
GfsZllk4y5NqrJ8xEAyJUw,3.61,18
qvFc9cdA_mx9XGksKrsQpQ,3.0,2
4KUtlXKejC8saY5euhDVrA,4.28,68
YylCWByGj96aKdMg5rXaPw,3.0,7
MTkMEChzh9AS3iI8sTm9TQ,3.0,3
82dWyp_Bzy41UqUTpZMR-Q,3.32,34
CBPkOqVy37x6WwMD_jXECw,4.71,14
YVk2L8pijsuNbaf7_Lm5iA,5.0,5
eYrvWgacUxQ40qgqtvK8KQ,4.0,4
dHDi4wCcjsOR6vcZ8oOIoA,3.23,62
2yXIl7y0fvIh8Tjob6NF_A,4.2,10
JBoVvwYbW0Kz5gUMVyBWKQ,3.67,15
_8tGPxBYb4aq3fuhOePTgw,3.4,5
pa6K7DGByxBXxcVJ59nWMw,3.88,222
CckmnbRINaLB4Aaq1dAFCQ,4.26,93
YmYwD8co-1am2ryTkXaygA,3.46,69
4jaExIpQYRBzxqk9jaYlow,3.67,3
_EdSQOkATuCtZ5y5A2m0rw,3.33,3
wB_WS4yPwBze-v6KV7YBSw,2.0,6
waNp5VTwK1ZRF3XkOwSaSw,2.6,10
5OE8-LC2N0QhD_KqurPfzw,3.87,15
0uq7x1_pxU1hajaIDhv3MQ,3.52,31
A2aS1RVe9nM-CiLa0vN69w,4.0,2
f3_uTQ8G6Dj-89OzupZjOQ,4.38,29
jwfiKMoRIlpXK9ZjMkeHOQ,2.5,4
XQ3JL3uvqeMeDIl2qJ_Igg,3.88,43
UXZJe7_wxL3mSJ_GpbS_0Q,4.51,177
jo5JBZr5QD1C0ewd-JaaUA,3.5,2
0RRF8JzxEUPd-xbjCn425A,2.8,5
SvoGcVe3M5U2N2n-vufJ1A,3.36,14
OfczufZgEmnwJyL2YTE5Dw,3.58,19
iemtmJWEDyc-AojaonX_Iw,3.25,28
-87qtIfyeyYR_YU3mPl1pA,3.21,24
tbwZdMyjjLXgUt0l3b7kxA,2.38,13
ukTwFX4wQW4FbQbnWI9aJg,4.42,66
Z3W2vlYN1mkhhZiZqRRr5Q,1.57,7
C0fGT8K2woAeodsJgia0hg,3.4,10
beLBiUPst9nClMbOQMIaQQ,4.46,37
2XTcAcbJ7O0LKjUBto726A,2.0,7
W4JGv_yo3vuhsa-AJnXnww,4.39,101
6Xb4CAo3E7SpvW84TpVmjQ,4.38,39
OS3VOCuv0SkuWyjsziwj1Q,2.07,14
qW_CKqXskYszZiV80IZZyQ,3.75,4
HTPTPTqj5kL7_s7yzAbOag,4.0,8
2B0pIRjAt64mFMV-2ZRCfg,2.33,3
OzvqQ7b9MKUmAFznAE0V8g,2.33,6
3Ull4jO_x_rAxUujkbiq4Q,3.56,9
jaNxEHBLWuKhQ-lyex5EKw,3.12,41
Hg7m_NqVAI-YDVhIbzBalw,2.14,21
qaobpDQo3Si-EIxhIJKfCQ,4.34,86
YkRwenPlQRloPFOX5l-iEA,5.0,2
JBCBlVaHfZUZrq-lQfryDA,3.78,151
GCty9fuEWrsl8o5xU7C38Q,4.11,9
cTz7lxA0AdWKMba6Bvsi3g,3.7,111
HEI4WFai9zoixD5GhCnbeg,3.72,32
2Cxq5noMJdIo-0K2zd8JYw,3.5,18
bT3WuL-tlyDzn-hjJnxZbg,4.0,2
HuewLVDas2H0q0TqcnmprQ,4.08,124
slyBpcL9O_pU1ljR5tCBxQ,3.65,20
PhdMPqSdLZi6IV8SdnpUAQ,3.28,18
exrK74Ue3ieZfAD8Xo0gPA,2.5,4
U_tUbjB7a6HSou9GJhFHYA,2.5,2
6hfgYr-7jyDxnbIvq-b-0w,3.0,1
PMClMEobREkuwxzxiaVIMw,4.67,3
C3QB8ASdF6esgQK8vv8wbg,3.0,5
piQhPcVZ1lHucB6jgKxIXg,3.33,3
5OyAHWiPcya9b7Neq8xsSg,2.5,2
uSGhhtOXRfDxq3l-UC0IYQ,3.45,31
RE2wVlRh04Np0n4Kt5PVRg,5.0,1
zKfOO5xmZioR2z9QT2QIkw,4.44,32
ptU2Fh1WmnaMBOjBxJZRwA,4.0,1
vZkR7xkqtzcK7klbD--Rug,2.79,43
9cuRKVFit28XH8MhELRwpw,3.6,15
F2yVRtD6ihXf2jUcPBe5pQ,5.0,3
6zEje3dvGN9lZg7oOhQxfw,3.43,7
UMse-Y5KTmZryrTiFqyTIA,2.0,1
MjYLrxeKrOwC08oWgLdPJg,3.29,7
i3XzRwNm-r3C1TSn3JW4Rw,3.57,14
HUK5fDaXOPlxhFUdAbZ-Xw,3.86,7
WCMDGpc7KCW30fwhZIgExg,3.14,7
-HnNSLlmNbesJ7NF5CmgFg,2.5,2
mH3fUPIdmh5ybrmD48pJkQ,3.52,48
_5wB2ahFLsGA5L43XSAdSg,1.0,3
K10SpnV1o3bJNGBOesHtXg,1.33,3
L7e69D5CCLfT85NWg5X1Ow,4.67,3
GixdZmUS3hYl9guox8remA,2.46,13
nf1N7Ll3ESG1w_Zq1eWNzw,4.0,1
t_ORNRmPxowyNJxZGawjIQ,3.86,35
xIVf0oSwdhs8He4PokqlHQ,1.71,7
gWdqftLZpMCT-Mqo5Q5tcg,2.5,2
qofIz7YPyRqvs7YOjXjgvA,3.2,10
dWT8Q3fK73BE4dlymQiFKg,3.0,2
2AprIOXe5TGPBuTLzxCodQ,4.34,32
k14-CYr2UDE-B5qc3Q9CYQ,3.45,31
x-MwoWXrFxycZYVSAWwSFg,4.5,2
Lub4-HPEabYInC2befLfeg,2.88,8
oJUAJ6uqMbFYJjtPjanjRg,1.5,2
5qt-QUxtjff9bNnH9jsWbg,4.71,7
aBYuw1pvpSHpfYTJVhEfHg,4.07,46
Qcj2oLNPDYARllyfdnpGjA,4.71,7
fNGIbpazjTRdXgwRY_NIXA,4.75,4
7tTK3VPlFtBGBHm8-LZIUg,4.15,173
FsQ4pKKZUoQIOlP8nD3fjA,4.75,4
kBlNS_d29MrzbaqY-8-JiA,4.3,37
0sktvP-VFkPXvqNHG889Bg,3.83,82
uM8zS2iv5Pd_KhMBxjwQZQ,3.51,71
CP35KjZqdLerco0Oc5wtxA,3.83,18
Dskf5M6jTE3xpqDLGb1OlQ,1.0,5
BW-64ad2ikPu8M48nV69wQ,3.95,20
UCaF3g4e1Diqpf0A06smag,1.67,3
ppXTcPJHnG9zDN3CAaiXnA,2.14,7
2LZdhuiDH4RkDHQnHAOcnw,4.18,65
L-ie0O3ehHRc07htOfLH9A,1.67,3
jB4Rs2TIjKmdmmckbxvjuA,4.2,5
jRRXj-_BhNvmxG8I568uKg,3.84,49
7XcrywweW93zN2YH1dTADA,3.43,7
rpq5pRzrVPXt9wKm17LV7Q,2.6,10
LyDW8Ut94dvZ_kh0yZ2lrw,3.25,4
Q72Eqhh8eSfvkMNP8eMveA,5.0,1
hZIS1FL1vc62GSgZWgFeLQ,4.33,3
90cuR5lcs2fJ2BwAA18zSQ,2.75,4
y_VmQBDl2psGRP2LTjjXvA,4.2,25
SL_nQpnp63k2CEUwhKxUbQ,3.7,40
hy8pWKcPcq5EYijeqURXLg,4.5,2
zLkok9inSL4lzVoSzfpxAA,3.59,39
YsqqUanJHubI8_CKJoMJmA,3.43,7
FTLOCnLMl1Jeo8uIICLf3g,3.0,3
jCUOqEK8Lln0PK3GeUl6IQ,4.22,264
sMD2HPNh7m0hgCxHDzGTzQ,2.5,18
j8qsf2QbpgkUwTe3RORLBw,4.18,44
cF2s9dlQ0ZiSDUdH-odoKQ,3.67,6
8yCCPKCfv9wYSG7G1EcZMA,2.67,6
P3J-FVMXqF9IEIyN5YbuBQ,4.22,9
Zr4EpObK2lFT0fjD3KLRCA,2.71,7
fGpKQUK_VrWu8LcTT2nAYQ,2.5,6
3zwaZhCtmo66OvNZKEWRgQ,3.5,6
-_wk7WTa_--ZJWFF_i5v_w,3.29,7
WutvyzTAgpRnaIWKwVK1Mw,2.58,12
FmsSGHdahYI6VarnoQhGcA,2.57,14
039MksBX4qnW6v_wOpA2Ew,4.0,12
ryakt7RVtvPppIoLGfmURg,3.0,2
LfFlu4K982Gk6-ExDacgMw,2.67,3
acvpqVAsH8steBaqjCCBaQ,5.0,5
KQof0faM47VWDoZ2BnwLIg,4.27,30
M4KIUu3-lAvD1xeWue7_OA,2.67,3
e8kqqWU9247Nn5VAF5sDkQ,2.88,25
qVKvz5wGADkTiMzEXD5VSA,2.5,2
LAGIF3moRmXtcgy6Vix-RQ,3.29,7
O_0jnpE99Pm_da-aM6hqfw,4.78,9
VCBafH_-WC_MGJA7H8HXDQ,3.03,33
qyNtVViurIcChc35mfYIEw,3.72,121
Lw3gSxm2eettIC4tvU16sQ,3.5,2
x_ja14flw4OtYLuTaYHaaw,3.67,6
DL5d0rJbMuYO6ECkQzWMqw,2.88,24
swlpxJkixbPEaRJQHjSi4g,4.5,2
I6zcITvWhTC9v9Ovbnq0IQ,3.47,77
bOB11LVavtN9PWTNwR52Tw,3.52,363
CyTmpAMiqoWe2RoT889B2w,3.49,73
PDjWoUsd8YQQ9_5Ydc4j_Q,1.83,6
IFKTsVSSguMjLBA9mo0x0Q,3.06,31
WBs9RzumaXmDbkLpyiBi1w,3.06,32
vP4fFPb7YnHeDgYWjJFPjQ,2.8,10
JAgOcvH_sGUAX7NvD0-Uww,3.88,72
FZlPIqodZfLwAM-LZW9evg,4.33,12
ygZzeRVRHtlCE-miaJzDaQ,3.0,2
3T5tjtv1J4wi4g6m0w47lg,5.0,5
FuBvRp5gR0_Y6DV_l5ph3A,4.94,34
-mGSjINZBXClOp2heolljw,3.17,12
TkFBqMxq_LaFzpGsMmKajw,4.2,49
Q-dsvMlhEr9TgvX8FxW4uQ,3.59,29
JzJxb7cQGg7zQNnUQk91yQ,3.7,10
ZDe5AyqVFUezKydKQkt6kg,4.5,2
94HshaJUV3DLvXkvbCbZqg,4.38,8
MPpz9F8oFaUwqQc_V5qyQw,3.85,13
VKjRWRdiylULbeaMaa4-Zw,3.71,7
lHhyKbLtOCLXvNATmKtB9g,4.21,28
f_8wgz5eMUHdwWync-GHkw,3.0,4
Jv6kVPzvYqZIM3Dxhm7ZvA,4.71,7
sVL-5l8F75EDfwJxGTg4ug,3.85,89
xymCilKjW4I64hMIt2TouA,4.39,31
s0HNRkYSI7TIPOOcJ0OIVg,2.1,10
cRkvp9Pzcpd1ROEB9MRTbg,3.2,30
cs3krbWgDr0IadSv4BX_rg,4.8,5
jydmaHFFWpKKDKTJLwThyA,4.09,11
dyZjJa644Es2HvJT96_6xQ,3.5,2
EZrCQtZxiEo1kkAYt2EQqw,2.4,5
vDnXB_JPHvzFLKfYxub-XQ,3.0,11
2iHb37ykswa_xQV-X3RgXg,4.92,13
rgSSCx0tb9AQyCkAvMSIoQ,3.74,50
OVjIBhPMgRiocQNx70NoHQ,2.57,7
eqbRa6sLnROSxfcN6pXp-A,4.37,126
T-8IGBm-o72Ld9B9yt52ww,4.0,1
HZc_AmZTP9UJLygjXBGlkg,3.0,2
ASC8C1s2DVC_WlWUxcGw-A,4.0,5
oerixQiFOO0rzaPkjkDNTA,3.38,37
gb4O8S0R83-aMHIasNdlUg,3.59,17
l1MZjZK2tLxfFRB62lQmsg,3.77,149
4r7enwqynwf4slzQS-WugQ,2.5,6
2Uhdv5CAgpbDCnjMBLMdrA,4.5,2
ybDCYlkelIAh5GXaliL7Qg,3.88,42
AvYCBmzdcpbFIvPnA-NS3g,2.25,8
pskYm2jEmyTUXMYI-HlL8g,3.88,34
sjO66SM-zICJr5VyumMuqA,3.95,105
SXH9pGs990abdNESsJl0IA,4.86,7
Hvu0BEmpqIXGpwnGcVDfjQ,4.5,2
OQRvWqRMNPfowfcE9cXrcA,2.0,1
iyZh2ZgSGgDCWk8sP2sAFA,2.2,5
u3bzqkrO2gu_RWuQqS2-OQ,1.75,4
voAc-3igpweL8CdHjY9xtg,3.14,14
EOWYeAhHDAYmG7jtIBuq5w,3.43,21
2N_CsFJdBNqSQY5uSsHbvA,3.71,14
LbeCoGvbp1qFTFj63G_6tQ,4.63,43
F4xFSDYWi5rAtdkgLAoSUg,4.18,11
7MR_z-tvbr9Cu81J66OJPw,4.57,14
hhCpRudOwsKhqnDFahXfZA,3.69,13
iqRYKjckKZh1ifqRQVlygg,2.96,26
_tbV61fYUcaSFZtwMxKG2Q,4.0,1
puprx_KZX8UnUloy6y_Dgw,4.17,6
IrTmU9AVHZ8fyYS7qu9QWQ,3.18,11
Bl4ez1M0FVN6WKhD9QFNRQ,3.17,6
xLHoIzaExmTif3Bc5rgJFA,3.0,2
VSe3EPxzgbxZT-BB8Fo9jg,2.75,4
9MnFFHgYyBMgR2pUdIE_0Q,3.4,5
cE8IX3c8V47cBou08KsklA,3.67,3
EXfC-HRdg1Am1XL7_mj2LQ,1.73,15
S3iZm7-MKPhvXWZRPqC_Og,3.25,32
Kd9AG3RTpMPMEPNcedrLPQ,4.67,3
P1R-DyUyBeWCvPKrRkglsQ,3.66,44
HK8ugUsZsW-zFnpOTf9NgQ,4.5,10
S7b8e1yYbHhLSUv7TmnfUg,5.0,2
T1x6s6zj8BrOarjpidtEJw,4.0,15
HAR_KFwkN9IC6JO8OcPuCQ,4.63,8
ZyqsXaby0GSqliXglIPHCQ,3.4,5
rkzTvFSQoylgVc2oYohuDg,3.75,4
SjsguOTm7kQ_B3QcfHH-3A,4.0,2
VEgWDEC0JY7gucB_xtOCRA,1.6,10
CFoN6P3YWTBEfCIRrTsYbA,3.0,2
5fJpJUUUCm63JiiXwvRaSQ,1.33,6
NkGQRN6ahwQoFEAlHq8NHg,3.43,63
RcyREFqMwUMR66pj9VM4_w,3.29,7
J9GF1Yg3qzw-G00AHJ-R0A,3.2,15
ix8XGuorN_sKU0zJD4teOg,2.38,24
s0kRiHawc3BlFAU8I-GU9w,3.67,6
6kyDVPmMcp5Bogqcc99low,3.52,23
LNdwp-9Isnd6xmBKUz4K_A,2.0,6
86rvPGDd0Vq2O1UNOtF9dg,4.5,6
USdRzNk14UdjZWFgBJb0wA,4.21,19
nhrnzrzuwMqWVzDqU8t_cQ,3.67,3
WKnh0ysLus8EuS7dOsn8DA,5.0,1
jGs5D_QUwDp_dNzj6YKEbA,3.21,19
Mo1aAwScv728a8rRm28Ohg,4.5,4
cAyJH_geG3tn5eBBuZL_gg,3.28,54
qm0a4q481Sa7dugkzqRgjg,2.07,14
kHB5JPUzZIkK9CxgJrXx4g,4.0,17
fB5vK2Cj2QknA8rcti-hAA,2.33,6
iyKyJoDcbkGrMCgvyfMHxw,3.86,7
fFlMAm0RBdfzrDfpicTPJg,2.93,59
0X4vhkD4OeRE5tbFz91x2A,1.86,7
Kcr-bbIASd4z6mOPKvD7og,1.63,8
Hn3vqlBkic_BB4v35MHyZw,3.92,12
zwXe9uozvmg8LLUN4DGezA,1.38,8
OmbSVqARkl50SXFoaZGWgQ,3.8,10
3MwUofF-CektEM52NwDaUA,4.0,10
BgkM4eq-n2y_E0IujSpQwQ,1.5,4
6U9R88kd-juZubgWypySZQ,2.5,6
4eRlRYQ4iBedD7Ymiuah7Q,2.29,59
3ZNmAYxG2E6I_zSptZkkjA,4.5,4
i34vkqUPB6dJHj4tEvXTmQ,4.0,5
CNaWMRD7iDM7p6pIxm1SAQ,2.31,16
tWCXFJYoj9eixMEVTJd50g,4.0,2
h0Bgl8mTLQCWakpjCRH1fA,3.5,6
4wx2g-_b3JJyPjVlR7TLvg,1.4,5
W9N17PDy-xY13KSubK2CCQ,3.18,17
YEQkTCmphjr6XKPh4m93AQ,3.73,115
3DMvGD8ZmlMQmhwV66hdSA,4.11,63
P7BOsB2RbnkAFG3kQYuHHw,3.75,4
WlOCinE4LBkXgAIvP-D55A,3.63,27
FTFxgoq7-4VhulbrtKFIJw,4.56,32
dM0HMUpW89okNt3MgGJ-lw,2.67,27
-1B-DEGkLE1kDj5ENAF2NQ,4.2,10
oTjwjLPGqqnh3coj0WQEEg,2.79,14
NXygZ11nrcGjyHUke7f_tw,3.04,28
n1T1pI2Qc3Tbip2P1iyoag,3.8,5
XLwu785ixNzSdqOHH3p7Ow,5.0,2
xNcqwYAUeVOhe3KNC4Xjaw,4.44,656
2V_S352sKmGn7WkGk0esUw,3.67,3
iyjEqYqSk-mAya95A9hW8w,4.13,15
S0EZSHGPt1gd7FzFC_donA,3.9,30
1e3C5v3vz40fOwfx3wVmGQ,4.06,31
8T4aPvtpugzUxJc-DVrLHg,3.95,58
htCQKCpsvrz4M6B8SwWwcg,2.4,5
8QhUXk_Y89rMmQHzzBLNBQ,4.33,3
DdGdLf6dM0-2Eszv3r8g2Q,4.5,2
Ak4s2gS-jx8iW33jY4u3jA,4.44,41
8JNqUTrXATJyNet8kL85Qg,4.0,8
9Z_I7AojTrf-h__P7RNSPQ,3.2,5
5IPyQ1Lr2nUsHRR7ieczQw,2.63,19
ANM1_9wIgMzKIP3Hmnyulw,3.61,23
DoDRDIA9FvRJ9Ujj1NpOwA,2.28,18
Q2nXP3fRdcm59Lntttf7_Q,3.13,16
qeP2nIq3TCmhWFaFvaPtWA,1.68,25
Irsdg76tjscSZ2QsvpmYVQ,4.0,1
UXBZ52hk0O3Tqeg5q9rluA,4.6,5
2b4Bu-bvFINaNwrI3mDHeQ,4.5,2
bUdQ0yKUFxJxJJ7b_RIung,2.38,13
XKXLd7bFp4YtcIq0GgEXJQ,3.1,52
lnX2gaGdO0fNtykyFrp1AA,3.53,36
noCY9dPDM3xUYZTTMDnXtg,2.41,22
-Ub3g_uP6XqUtZwy5k8jPg,3.0,5
QhEJX1nZZnCBM_Y3BnB9zw,3.81,16
AKxafA8O3AeJl7iQs--XFg,2.63,8
kiFrvSe9TzlYWJgprQTpEg,2.16,38
4M1fVHmnSyNg-fNW247-QA,2.6,25
MWlOmw0IMrIPb1syCOSLPQ,1.67,3
yQnn-x7aJUIfptlSB7vxEw,3.77,40
LlNoNWkVX60P6713f1j3kQ,3.75,12
h1qSHVUYQCDbzJKB4GSZgQ,3.5,2
99-EV-YgOKAO-wX05pQoNg,3.86,7
4J5BRFhvjdEVaeAykARL9w,2.0,9
gDWgtHRmCDWuI5IKFR5lHg,3.25,16
JMFXIUCtWDe5uZnR2lxghw,3.75,4
VaIofXGibAa2ibEomErtVA,4.53,30
VFEKH4ow8wsLIWZIZKb-2A,3.0,14
Rirstpm7F5qP9FzaAsVykA,3.5,4
oyETBbjTdaGhjdsxUSTfzw,4.0,4
9BJYR2o_PSniFnHTxpY1cw,3.75,4
HCQeOT8QYZZRuy8mQvVmYQ,2.0,1
yyuy1kimJHK2RsizjvgUNQ,2.38,21
k-UKd4hJIwDv9OGwJ-2jrQ,2.0,2
1sJznUUoWp50Na1og15beg,3.5,4
MEOC6ng0jPhQOX_BzEzf_w,2.61,123
CsyODVepq3jkB-9JKpoTfw,3.67,6
Vtx0VYkybAd71fzwgaoQ8g,3.61,199
2WHP5nhS1rFszfRBKe6fWQ,4.28,255
a_DphqUNorMXNMD1XmNXdQ,4.0,1
bibDVZAHz4Q9TLn1iRwlbA,3.81,26
7Mjl8WPhrtuSSOg8tifgNQ,3.81,21
8haYCMLIfEJAT7Jf9hkiaA,1.58,12
adPVJMkRrS8_3VHQKw5-qw,4.37,38
KrK3KLneTC_I5QTF8v9dkQ,4.08,12
vSWEXsXmJw5ozuF4zqE9ng,3.15,91
d3nJkPIB1cdRoq4fzJ9CFQ,1.0,1
gY6AhCy22G9yFlAGu9vMFQ,3.85,73
GeLUSRVqE5_EY-TvYH9JnQ,1.77,13
wW6E2bMg2pwCnVpQri4ZwQ,2.5,8
hwZfVaI9BYrhvOiPx1MEFw,5.0,3
42ElKM0t-C81jzAJ7rJJ-A,2.69,13
9FWEGULkG2g4LDja71MrvA,3.45,65
BRenYyDvoKt_8Kod4G7yvA,4.67,3
OlppG0j7Kdc4f93CdHeDtA,2.88,40
pNozqOyMv4gq7IUYEdhpHA,2.89,9
UfA3LJFe2vNO5nTNk2vD6Q,3.33,6
5nCo6iU2uysEthHY5m72Jw,3.42,53
k7zTofoKHGixABJiRb-phg,5.0,2
W_eIRGtOlGzZDrWD2xs-Qg,4.33,6
jPWRN9UqcHS5e4cCsqTnyA,4.54,39
2HKxkfNeJxEKNQRfeBJI8A,2.8,5
mz1n2HTQONwj2Q7VnfvykQ,2.0,2
EpPfFCLETEnzAw324Y666A,4.87,23
GoWTsb8sGyJ026a3cbw03Q,3.18,28
iYiikUO_4211q0ezJ7jPVw,4.5,2
xsafbXByIlGUhpjQtrsetA,5.0,2
Yj0fJldokZ32AX4R5a_LqA,4.36,22
whJLVLRto7nVjmwk_XBV3g,3.9,181
okkYiecsFMXhZt9PQVxEgQ,3.3,46
cHj7cwg1vTW9N0VkSxm5Ng,4.63,8
qzDnMRbw072b_FTMbouQ_Q,3.4,5
u5TtuCL76tHkB9-gaeBnTA,4.33,12
k4JV4ZZpePUvyYRB56k75g,3.4,5
gMktjGqJj2qJYWJOuDcj9Q,3.61,36
Mdh8U_K-gSPCxjWD5Md4eA,4.13,8
IbWfpebkP64zWgc9-ZVtZA,2.8,20
bKP_m6qr3fs2UfKX_COeeQ,3.22,9
BzVL418zXA493ylw8Ltx7w,2.48,29
kugSyxwoF8ijPqlwr7sQXg,3.42,24
bt8ZUJboJICIojJna2cIfw,3.18,22
h5eI0jMUwWxTIQ8diNDt0A,2.81,32
4Db74Jsyp81bei99fo-3Xg,3.15,27
ZCzXgj8OOGb5ww_RX4G7kA,3.5,2
1bJjWGYip-V2PGj4VIwbiQ,3.33,419
MQjBx1iVmIz6uI9T0DIkKw,2.85,13
guvpuXC3EmOWyTR2reeQqw,3.04,55
W9NvpbO97Bh0E2vyj-87fg,3.36,45
S2IYRroiPylG4edWB8Jndg,3.73,15
jeH6GaIq-BDr__j9oqxKtA,3.83,18
HXQGigFyRbwbDki7jA5uFA,4.0,1
qY9gEd7z2VaM7fn94ivAHw,2.0,4
Qo05fV2xk3_CAd8WdGbz9Q,3.33,6
c9hEAs-OUdjISt50kyc8rg,4.0,8
MLkcik_rEYW_CtyrL3yhUg,4.2,10
_4-K6xAYzCEIn_r4B8FB2g,4.33,30
aIC7pT6HVkhzC6-DI4bKKw,4.11,9
xULJGFvwxQ6XgQLyA5u-1w,4.0,5
yL--crgmYPuJl8PDvnG5Dw,2.75,8
Y32yABqSYX7ISjH3zSxYNQ,3.67,3
Lml0-yTNsMYsP9IrSMxw9A,2.0,5
UvcJirkbNRDMhtPsr4FeAQ,3.42,12
QcT3a_2l7wbK62nCdHBkZA,3.5,4
CPtwMRYSVShB_HzRXjYlAA,4.4,5
